"bill","dateOfDine","comments","response","ip_addr","source","timestamp","cleanliness_rating","satisfaction_rating","recommendation_rating","restaurant_name","email","store_number","telephone","address","city","state","zip","lat","lon"
"n/a","2015-01-16","Health Department Inspection",\N,"0.0.0.0","iphone","2015-01-30 22:00:25","-1000","-1000","-1000","Babbo Italian Eatery","",\N,"4806956487","9920 S Rural Rd","","","85255","0","0"
"n/a","2015-01-13","Health Department Inspection",\N,"0.0.0.0","iphone","2015-01-30 22:00:25","96","-1000","-1000","Rosatis On Val Vista","",\N,"4805444595","53 N Val Vista Dr","Phoenix","AZ","85234","0","0"
"n/a","0000-00-00","Health Department Inspection",\N,"0.0.0.0","iphone","2015-01-30 22:00:25","-1000","-1000","-1000","Sprouts","",\N,"","4735 E Ray Rd","Phoenix","AZ","00000","0","0"
"n/a","0000-00-00","Health Department Inspection",\N,"0.0.0.0","iphone","2015-01-30 22:00:25","-1000","-1000","-1000","Sprouts","",\N,"","4735 E Ray Rd","Phoenix","AZ","00000","0","0"
"n/a","2015-01-06","Health Department Inspection",\N,"0.0.0.0","iphone","2015-01-30 22:00:25","96","-1000","-1000","Sprouts","",\N,"","4735 E Ray Rd","Phoenix","AZ","00000","0","0"
"n/a","2014-09-17","Health Department Inspection",\N,"0.0.0.0","iphone","2015-01-30 22:00:25","96","-1000","-1000","Sugar N Spice Coffee & Tea","",\N,"6238249620","14970 W Indian School Rd","","","00000","0","0"
"n/a","2015-01-20","Health Department Inspection",\N,"0.0.0.0","iphone","2015-01-30 22:00:25","85","-1000","-1000","Grayhawk Golf Club","",\N,"","8620 E Thompson Peak Pkwy","Phoenix","AZ","85255","0","0"
"n/a","2015-01-13","Health Department Inspection",\N,"0.0.0.0","iphone","2015-01-30 22:00:25","96","-1000","-1000","Salvation Army","",\N,"5624918755","1375 E Broadway Rd","","","85040","0","0"
"n/a","2015-01-06","Health Department Inspection",\N,"0.0.0.0","iphone","2015-01-30 22:00:25","-1000","-1000","-1000","Sunrise Preschool","",\N,"4807062500","1114 W Elliot Rd","Phoenix","AZ","85224","0","0"
"n/a","2015-01-12","Health Department Inspection",\N,"0.0.0.0","iphone","2015-01-30 22:00:25","96","-1000","-1000","Avista Senior Living Desert Springs LLC","",\N,"6029976224","350 E Eva St","Phoenix","AZ","00000","0","0"
"n/a","0000-00-00","Health Department Inspection",\N,"0.0.0.0","iphone","2015-01-30 22:00:25","-1000","-1000","-1000","El Original Tacos Jalisco LLC","",\N,"","3060 N 68th St","Phoenix","AZ","00000","0","0"
"n/a","0000-00-00","Health Department Inspection",\N,"0.0.0.0","iphone","2015-01-30 22:00:25","-1000","-1000","-1000","Little Caesar Pizza","",\N,"3134716000","4450 E Mcdowell Rd","Phoenix","AZ","85008","0","0"
"n/a","2015-01-16","Health Department Inspection",\N,"0.0.0.0","iphone","2015-01-30 22:00:25","96","-1000","-1000","Little Caesar Pizza","",\N,"3134716000","4450 E Mcdowell Rd","Phoenix","AZ","85008","0","0"
"n/a","2015-01-06","Health Department Inspection",\N,"0.0.0.0","iphone","2015-01-30 22:00:25","96","-1000","-1000","Educare Daycare","",\N,"6026338388","1300 N 48TH St","","","00000","0","0"
"n/a","0000-00-00","Health Department Inspection",\N,"0.0.0.0","iphone","2015-01-30 22:00:25","-1000","-1000","-1000","Westin Phoenix Hotel","",\N,"6024293500","333 N Central Ave","","","85004","0","0"
"n/a","2015-01-05","Health Department Inspection",\N,"0.0.0.0","iphone","2015-01-30 22:00:25","75","-1000","-1000","Papa Chevos Taco Shop","",\N,"4083066100","4902 S Val Vista Dr","","","85298","0","0"
"n/a","2015-01-06","Health Department Inspection",\N,"0.0.0.0","iphone","2015-01-30 22:00:25","-1000","-1000","-1000","Min Smoke Shop and Water","",\N,"4803322305","6601 W Indian School Rd","","","85033","0","0"
"n/a","2015-01-21","Health Department Inspection",\N,"0.0.0.0","iphone","2015-01-30 22:00:25","-1000","-1000","-1000","27th Shell","",\N,"","4102 N 27th Ave","Phoenix","AZ","00000","0","0"
"n/a","2015-01-21","Health Department Inspection",\N,"0.0.0.0","iphone","2015-01-30 22:00:25","-1000","-1000","-1000","27 Shell","",\N,"","4102 N 27th Ave","Phoenix","AZ","00000","0","0"
"n/a","0000-00-00","Health Department Inspection",\N,"0.0.0.0","iphone","2015-01-30 22:00:25","-1000","-1000","-1000","Wing Lee Market","",\N,"","111 S Dobson Rd","Phoenix","AZ","85202","0","0"
"n/a","2015-01-22","Health Department Inspection",\N,"0.0.0.0","iphone","2015-01-30 22:00:25","-1000","-1000","-1000","Wing Lee Market","",\N,"","111 S Dobson Rd","Phoenix","AZ","85202","0","0"
"n/a","0000-00-00","Health Department Inspection",\N,"0.0.0.0","iphone","2015-01-30 22:00:25","-1000","-1000","-1000","Humble Pie","",\N,"4805569900","6137 N Scottsdale Rd","Phoenix","AZ","85250","0","0"
"n/a","0000-00-00","Health Department Inspection",\N,"0.0.0.0","iphone","2015-01-30 22:00:25","-1000","-1000","-1000","Ciao Baby Catering","",\N,"","15000 N Airport Dr","Phoenix","AZ","85260","0","0"
"n/a","0000-00-00","Health Department Inspection",\N,"0.0.0.0","iphone","2015-01-30 22:00:25","-1000","-1000","-1000","Min Smoke Shop and Water","",\N,"4803322305","6601 W Indian School Rd","","","85033","0","0"
"n/a","2014-10-21","Health Department Inspection",\N,"0.0.0.0","iphone","2015-01-30 22:00:25","-1000","-1000","-1000","Porkopolis Bar-B-Que","",\N,"4803902103","1445 S Arizona Ave","","","85249","0","0"
"n/a","2015-01-09","Health Department Inspection",\N,"0.0.0.0","iphone","2015-01-30 22:00:25","96","-1000","-1000","Water N Ice","",\N,"4804976608","3544 E Southern Ave","","AZ","85204","0","0"
"n/a","0000-00-00","Health Department Inspection",\N,"0.0.0.0","iphone","2015-01-30 22:00:25","-1000","-1000","-1000","Water N Ice","",\N,"4804976608","3544 E Southern Ave","","AZ","85204","0","0"
"n/a","2015-01-16","Health Department Inspection",\N,"0.0.0.0","iphone","2015-01-30 22:00:25","96","-1000","-1000","My Popcorn Kitchen","",\N,"","14202 N Scottsdale Rd","Phoenix","AZ","00000","0","0"
"n/a","2015-01-22","Health Department Inspection",\N,"0.0.0.0","iphone","2015-01-30 22:00:25","-1000","-1000","-1000","My Popcorn Kitchen","",\N,"","14202 N Scottsdale Rd","Phoenix","AZ","00000","0","0"
"n/a","0000-00-00","Health Department Inspection",\N,"0.0.0.0","iphone","2015-01-30 22:00:25","-1000","-1000","-1000","Ciao Grazie Pizzeria Winebar","",\N,"","18835 N Thompson Peak Pkwy","Phoenix","AZ","85255","0","0"
"n/a","2015-01-08","Health Department Inspection",\N,"0.0.0.0","iphone","2015-01-30 22:00:25","-1000","-1000","-1000","Yogurtology","",\N,"","20241 N 67th Ave","Phoenix","AZ","85308","0","0"
"n/a","2015-01-06","Health Department Inspection",\N,"0.0.0.0","iphone","2015-01-30 22:00:25","85","-1000","-1000","At Your Convenience on Broadway","",\N,"4803806262","8461 E Broadway Rd","","","85208","0","0"
"n/a","0000-00-00","Health Department Inspection",\N,"0.0.0.0","iphone","2015-01-30 22:00:25","-1000","-1000","-1000","Paideia Academy of South Phoenix","",\N,"","7777 S 15th Ter","Phoenix","AZ","85042","0","0"
"n/a","2015-01-22","Health Department Inspection",\N,"0.0.0.0","iphone","2015-01-30 22:00:25","-1000","-1000","-1000","Paideia Academy of South Phoenix","",\N,"","7777 S 15th Ter","Phoenix","AZ","85042","0","0"
"n/a","2015-01-05","Health Department Inspection",\N,"0.0.0.0","iphone","2015-01-30 22:00:25","-1000","-1000","-1000","GNC #2278","",\N,"4123388892","20701 N Scottsdale Rd","Phoenix","AZ","85255","0","0"
"n/a","2015-01-06","Health Department Inspection",\N,"0.0.0.0","iphone","2015-01-30 22:00:25","-1000","-1000","-1000","Discount Family Store","",\N,"6025182921","3004 W Thomas Rd","Phoenix","AZ","85017","0","0"
"n/a","2015-01-05","Health Department Inspection",\N,"0.0.0.0","iphone","2015-01-30 22:00:25","96","-1000","-1000","Discount Family Store","",\N,"6025182921","3004 W Thomas Rd","Phoenix","AZ","85017","0","0"
"n/a","2014-09-08","Health Department Inspection",\N,"0.0.0.0","iphone","2015-01-30 22:00:25","85","-1000","-1000","Blu Burger Grille","",\N,"4802848709","7366 E Shea Blvd","","","85260","0","0"
"n/a","0000-00-00","Health Department Inspection",\N,"0.0.0.0","iphone","2015-01-30 22:00:25","-1000","-1000","-1000","Qcom Partners Gourmet Foods","",\N,"","902 N 17th Ave","Phoenix","AZ","85007","0","0"
"n/a","2014-09-17","Health Department Inspection",\N,"0.0.0.0","iphone","2015-01-30 22:00:25","-1000","-1000","-1000","Gold Chef","",\N,"4802339900","1055 S Arizona Ave","","","85286","0","0"
"n/a","2015-01-15","Health Department Inspection",\N,"0.0.0.0","iphone","2015-01-30 22:00:25","-1000","-1000","-1000","Water N Ice","",\N,"4804976608","3544 E Southern Ave","","AZ","85204","0","0"
"n/a","0000-00-00","Health Department Inspection",\N,"0.0.0.0","iphone","2015-01-30 22:00:25","-1000","-1000","-1000","Cold Stone Creamery #269","",\N,"","21001 N Tatum Blvd","Phoenix","AZ","85050","0","0"
"n/a","2015-01-22","Health Department Inspection",\N,"0.0.0.0","iphone","2015-01-30 22:00:25","85","-1000","-1000","Brighter Angels Learning Center","",\N,"6232049121","4856 E Greenway Rd","","","85254","0","0"
"n/a","0000-00-00","Health Department Inspection",\N,"0.0.0.0","iphone","2015-01-30 22:00:25","-1000","-1000","-1000","Angel Ale","",\N,"","810 N 2nd St","Phoenix","AZ","00000","0","0"
"n/a","0000-00-00","Health Department Inspection",\N,"0.0.0.0","iphone","2015-01-30 22:00:25","-1000","-1000","-1000","Christ Church of the Valley","",\N,"6233762444","7007 W Happy Valley Rd","","","85383","0","0"
"n/a","2015-01-06","Health Department Inspection",\N,"0.0.0.0","iphone","2015-01-30 22:00:25","-1000","-1000","-1000","Treehouse Bakery, LLC","",\N,"4805605233","1348 W Roosevelt St","","","85007","0","0"
"n/a","0000-00-00","Health Department Inspection",\N,"0.0.0.0","iphone","2015-01-30 22:00:25","-1000","-1000","-1000","Los Reyes De La Torta","",\N,"6028702967","9230 N 7th St","","","85020","0","0"
"n/a","2015-01-22","Health Department Inspection",\N,"0.0.0.0","iphone","2015-01-30 22:00:25","-1000","-1000","-1000","Blue Hound","",\N,"6022536633","2 E Jefferson St","Phoenix","AZ","85004","0","0"
"n/a","2015-01-22","Health Department Inspection",\N,"0.0.0.0","iphone","2015-01-30 22:00:25","-1000","-1000","-1000","Blue Hound","",\N,"6022536633","2 E Jefferson St","","","85004","0","0"
"n/a","2015-01-08","Health Department Inspection",\N,"0.0.0.0","iphone","2015-01-30 22:00:25","96","-1000","-1000","Crackers & Co Cafe","",\N,"4808981717","535 W Iron Ave","Phoenix","AZ","85210","0","0"
"n/a","2015-01-06","Health Department Inspection",\N,"0.0.0.0","iphone","2015-01-30 22:00:25","96","-1000","-1000","The Bold Roost","",\N,"4802277706","1489 S Higley Rd","","","85296","0","0"
"n/a","2015-01-16","Health Department Inspection",\N,"0.0.0.0","iphone","2015-01-30 22:00:25","96","-1000","-1000","Five Guys Burgers & Fries","",\N,"3123718494","7635 W Bell Rd","","","85383","0","0"
"n/a","2015-01-20","Health Department Inspection",\N,"0.0.0.0","iphone","2015-01-30 22:00:25","96","-1000","-1000","Paradise Valley Hospital","",\N,"6156656000","3929 E Bell Rd","Phoenix","AZ","85032","0","0"
"n/a","2015-01-21","Health Department Inspection",\N,"0.0.0.0","iphone","2015-01-30 22:00:25","96","-1000","-1000","Comfort Suites Of Peoria","",\N,"7012358262","8473 W Paradise Ln","","","85382","0","0"
"n/a","2015-01-16","Health Department Inspection",\N,"0.0.0.0","iphone","2015-01-30 22:00:25","96","-1000","-1000","Express Donut","",\N,"6235367443","13824 W McDowell Rd","","","85395","0","0"
"n/a","0000-00-00","Health Department Inspection",\N,"0.0.0.0","iphone","2015-01-30 22:00:26","-1000","-1000","-1000","China Wok Chinese Restaurant","",\N,"","2334 N Scottsdale Rd","Phoenix","AZ","85257","0","0"
"n/a","2015-01-06","Health Department Inspection",\N,"0.0.0.0","iphone","2015-01-30 22:00:26","-1000","-1000","-1000","McDonalds #35044","",\N,"6239771720","10785 W Olive Ave.","","","85345","0","0"
"n/a","2014-10-06","Health Department Inspection",\N,"0.0.0.0","iphone","2015-01-30 22:00:26","-1000","-1000","-1000","The Madison Improvement Club","",\N,"6023214998","149 S Farmer Ave","","","85281","0","0"
"n/a","2015-01-22","Health Department Inspection",\N,"0.0.0.0","iphone","2015-01-30 22:00:26","-1000","-1000","-1000","Modern Burger","",\N,"6022751721","3800 E Sky Harbor Blvd","Phoenix","AZ","85034","0","0"
"n/a","2015-01-22","Health Department Inspection",\N,"0.0.0.0","iphone","2015-01-30 22:00:26","-1000","-1000","-1000","Olive & Ivy Marketplace","",\N,"6022751721","3800 E Sky Harbor Blvd","Phoenix","AZ","85034","0","0"
"n/a","2015-01-20","Health Department Inspection",\N,"0.0.0.0","iphone","2015-01-30 22:00:26","96","-1000","-1000","Yogurtland","",\N,"6236809610","4513 N Scottsdale Rd","","","85251","0","0"
"n/a","2015-01-21","Health Department Inspection",\N,"0.0.0.0","iphone","2015-01-30 22:00:26","85","-1000","-1000","George Gervin Preparatory Academy","",\N,"2108041786","2801 E Southern Ave","Phoenix","AZ","00000","0","0"
"n/a","2015-01-05","Health Department Inspection",\N,"0.0.0.0","iphone","2015-01-30 22:00:26","-1000","-1000","-1000","La Paleteria Michoacana","",\N,"6024871340","4813 N 27Th Ave","","","85017","0","0"
"n/a","2014-10-27","Health Department Inspection",\N,"0.0.0.0","iphone","2015-01-30 22:00:26","96","-1000","-1000","Sushi Sonora","",\N,"6024057953","3555 W McDowell Rd","","","85009","0","0"
"n/a","0000-00-00","Health Department Inspection",\N,"0.0.0.0","iphone","2015-01-30 22:00:26","-1000","-1000","-1000","Pixy Cakes","",\N,"","10210 W McDowell Rd","Phoenix","AZ","85323","0","0"
"n/a","0000-00-00","Health Department Inspection",\N,"0.0.0.0","iphone","2015-01-30 22:00:26","-1000","-1000","-1000","QuikTrip #432","",\N,"","4075 S 32nd St","Phoenix","AZ","85040","0","0"
"n/a","2015-01-09","Health Department Inspection",\N,"0.0.0.0","iphone","2015-01-30 22:00:26","96","-1000","-1000","QuikTrip #432","",\N,"","4075 S 32nd St","Phoenix","AZ","85040","0","0"
"n/a","2015-01-21","Health Department Inspection",\N,"0.0.0.0","iphone","2015-01-30 22:00:26","-1000","-1000","-1000","QuikTrip #432","",\N,"","4075 S 32nd St","Phoenix","AZ","85040","0","0"
"n/a","0000-00-00","Health Department Inspection",\N,"0.0.0.0","iphone","2015-01-30 22:00:26","-1000","-1000","-1000","Sprouts Farmers Market #20","",\N,"","1706 E Southern Ave","Phoenix","AZ","85282","0","0"
"n/a","0000-00-00","Health Department Inspection",\N,"0.0.0.0","iphone","2015-01-30 22:00:26","-1000","-1000","-1000","Sprouts Farmers Market #20","",\N,"","1706 E Southern Ave","Phoenix","AZ","85282","0","0"
"n/a","0000-00-00","Health Department Inspection",\N,"0.0.0.0","iphone","2015-01-30 22:00:26","-1000","-1000","-1000","Sprouts Farmers Market #20","",\N,"","1706 E Southern Ave","Phoenix","AZ","85282","0","0"
"n/a","0000-00-00","Health Department Inspection",\N,"0.0.0.0","iphone","2015-01-30 22:00:26","-1000","-1000","-1000","Sprouts Farmers Market #20","",\N,"","1706 E Southern Ave","Phoenix","AZ","85282","0","0"
"n/a","0000-00-00","Health Department Inspection",\N,"0.0.0.0","iphone","2015-01-30 22:00:26","-1000","-1000","-1000","Freedom Pain Hospital","",\N,"","17500 N Perimeter Dr","Phoenix","AZ","85255","0","0"
"n/a","2015-01-13","Health Department Inspection",\N,"0.0.0.0","iphone","2015-01-30 22:00:26","-1000","-1000","-1000","Chutneys Indian Cuisine","",\N,"4807302555","1801 E Baseline Rd","","","85283","0","0"
"n/a","2015-01-08","Health Department Inspection",\N,"0.0.0.0","iphone","2015-01-30 22:00:26","96","-1000","-1000","Chutneys Indian Cuisine","",\N,"4807302555","1801 E Baseline Rd","","","85283","0","0"
"n/a","2015-01-22","Health Department Inspection",\N,"0.0.0.0","iphone","2015-01-30 22:00:26","96","-1000","-1000","Jimmy Johns Gourmet Sandwiches","",\N,"2487970346","1650 E Camelback Rd","","","85016","0","0"
"n/a","2015-01-20","Health Department Inspection",\N,"0.0.0.0","iphone","2015-01-30 22:00:26","96","-1000","-1000","Five Guys Burgers & Fries","",\N,"3123718494","7635 W Bell Rd","","","85383","0","0"
"n/a","2015-01-15","Health Department Inspection",\N,"0.0.0.0","iphone","2015-01-30 22:00:26","-1000","-1000","-1000","Hayashi Japanese Steakhouse","",\N,"6235705976","1480 N Litchfield Rd","","","85338","0","0"
"n/a","0000-00-00","Health Department Inspection",\N,"0.0.0.0","iphone","2015-01-30 22:00:26","-1000","-1000","-1000","Dunkin Donuts #300869","",\N,"","4130 E Thomas Rd","Phoenix","AZ","85018","0","0"
"n/a","2015-01-15","Health Department Inspection",\N,"0.0.0.0","iphone","2015-01-30 22:00:26","85","-1000","-1000","Cheers Tavern","",\N,"6023306101","5915 W Bell Rd","","","85308","0","0"
"n/a","2015-01-15","Health Department Inspection",\N,"0.0.0.0","iphone","2015-01-30 22:00:26","-1000","-1000","-1000","Krispy Kreme Doughnuts","",\N,"5624256172","1984 W Main St","","","85201","0","0"
"n/a","2014-09-11","Health Department Inspection",\N,"0.0.0.0","iphone","2015-01-30 22:00:26","-1000","-1000","-1000","Firehouse Subs","",\N,"4804220506","3245 W Ray Rd","","","85226","0","0"
"n/a","0000-00-00","Health Department Inspection",\N,"0.0.0.0","iphone","2015-01-30 22:00:26","-1000","-1000","-1000","AM/PM Mini Market #82733","",\N,"","1201 E Northern Ave","Phoenix","AZ","85020","0","0"
"n/a","2015-01-12","Health Department Inspection",\N,"0.0.0.0","iphone","2015-01-30 22:00:26","96","-1000","-1000","AM/PM Mini Market #82733","",\N,"","1201 E Northern Ave","Phoenix","AZ","85020","0","0"
"n/a","2015-01-07","Health Department Inspection",\N,"0.0.0.0","iphone","2015-01-30 22:00:26","96","-1000","-1000","Arcadia Farms Marketplace","",\N,"4806757687","7025 E 1st Ave","","","85251","0","0"
"n/a","2015-01-20","Health Department Inspection",\N,"0.0.0.0","iphone","2015-01-30 22:00:26","96","-1000","-1000","Courtyard By Marriott - Scottdale@Mayo Clinic","",\N,"2407445285","13444 E Shea Blvd","","","85259","0","0"
"n/a","0000-00-00","Health Department Inspection",\N,"0.0.0.0","iphone","2015-01-30 22:00:26","-1000","-1000","-1000","Adams Traditional Academy","",\N,"","2333 W Parkside Ln","Phoenix","AZ","85027","0","0"
"n/a","2014-09-30","Health Department Inspection",\N,"0.0.0.0","iphone","2015-01-30 22:00:26","-1000","-1000","-1000","Baseline Sports Bar","",\N,"4807031634","201 E Baseline Rd","","","85283","0","0"
"n/a","2015-01-07","Health Department Inspection",\N,"0.0.0.0","iphone","2015-01-30 22:00:26","96","-1000","-1000","Arcadia Farms","",\N,"4809415665","7014 E 1st Ave","","","85251","0","0"
"n/a","0000-00-00","Health Department Inspection",\N,"0.0.0.0","iphone","2015-01-30 22:00:26","-1000","-1000","-1000","Dutch Bros. Coffee","",\N,"4805005878","1326 S Alma School Rd","","","85210","0","0"
"n/a","2015-01-15","Health Department Inspection",\N,"0.0.0.0","iphone","2015-01-30 22:00:26","-1000","-1000","-1000","Sprouts Farmers Market","",\N,"4808148016","245 E Bell Rd","Phoenix","AZ","85022","0","0"
"n/a","2015-01-15","Health Department Inspection",\N,"0.0.0.0","iphone","2015-01-30 22:00:26","-1000","-1000","-1000","Sprouts Farmers Market","",\N,"4808148016","245 E Bell Rd","Phoenix","AZ","85022","0","0"
"n/a","2015-01-15","Health Department Inspection",\N,"0.0.0.0","iphone","2015-01-30 22:00:26","-1000","-1000","-1000","Sprouts Farmers Market","",\N,"4808148016","245 E Bell Rd","Phoenix","AZ","85022","0","0"
"n/a","0000-00-00","Health Department Inspection",\N,"0.0.0.0","iphone","2015-01-30 22:00:26","-1000","-1000","-1000","Shell 305","",\N,"4807970625","305 E Thomas Rd","Phoenix","AZ","85012","0","0"
